Word,Pknown,FreqZipfUS,Length
furred,0.826,1.89,6
goober,0.826,3.17,6
slaver,0.826,2.46,6
gauche,0.826,2.61,6
primus,0.826,1.99,6
jurist,0.825,2.43,6
dingle,0.825,2.40,6
dermis,0.825,1.89,6
hosier,0.825,1.29,6
foxing,0.825,1.29,6
reface,0.825,1.29,6
girder,0.825,2.61,6
trepid,0.825,1.29,6
corned,0.825,3.14,6
uplink,0.825,3.17,6
intuit,0.824,1.59,6
rancor,0.824,2.29,6
belfry,0.824,2.43,6
dinghy,0.824,2.86,6
lancet,0.824,2.13,6
cocker,0.824,2.92,6
bailer,0.824,2.29,6
barney,0.824,4.29,6
jigger,0.824,2.33,6
amuser,0.824,1.29,6
chaise,0.824,2.49,6
placer,0.823,1.99,6
nipper,0.823,2.76,6
gainer,0.823,1.99,6
marmot,0.823,1.89,6
craver,0.823,1.29,6
nelson,0.823,4.04,6
snarly,0.823,1.89,6
capful,0.822,1.99,6
unwire,0.822,1.59,6
hackle,0.822,1.29,6
enrobe,0.821,1.29,6
bailey,0.821,3.88,6
grange,0.821,2.95,6
merman,0.82,2.82,6
sherpa,0.82,2.49,6
haggis,0.82,2.88,6
lupine,0.82,1.76,6
oculus,0.82,1.76,6
batten,0.82,2.65,6
flaxen,0.82,2.19,6
egress,0.82,2.33,6
smarmy,0.819,2.24,6
aviate,0.819,1.29,6
reuben,0.819,3.07,6
incept,0.819,2.06,6
honcho,0.819,2.97,6
blocky,0.818,1.59,6
floury,0.818,1.76,6
atonal,0.818,1.59,6
parley,0.818,2.63,6
quorum,0.818,2.73,6
slimly,0.818,1.29,6
goodly,0.818,2.59,6
pyrite,0.818,1.76,6
vesper,0.818,2.06,6
florid,0.817,1.99,6
druggy,0.817,1.99,6
bating,0.817,1.29,6
cloven,0.817,2.19,6
totter,0.817,1.76,6
indebt,0.817,1.29,6
escrow,0.817,3.19,6
griper,0.816,1.29,6
stodgy,0.816,2.24,6
fakery,0.816,2.29,6
hedger,0.816,1.59,6
sallow,0.816,2.13,6
waylay,0.816,1.89,6
timbre,0.815,2.19,6
muslin,0.815,2.13,6
theist,0.815,1.29,6
sconce,0.815,2.24,6
sander,0.814,2.73,6
arguer,0.814,1.29,6
effuse,0.814,1.29,6
velour,0.814,2.65,6
aortal,0.813,1.59,6
celled,0.813,1.29,6
throes,0.813,2.73,6
fleecy,0.812,1.89,6
raiser,0.812,2.40,6
coaxer,0.811,1.29,6
signet,0.811,2.37,6
ironer,0.811,1.89,6
walkup,0.811,2.06,6
thence,0.81,2.46,6
vestal,0.81,2.46,6
typhus,0.809,2.72,6
niacin,0.809,1.76,6
tweedy,0.809,2.72,6
hearer,0.808,1.76,6
floret,0.808,1.29,6
redact,0.808,1.29,6
brooch,0.808,3.12,6
homily,0.808,1.29,6
acumen,0.808,2.19,6
pallid,0.807,2.24,6
abider,0.807,1.29,6
verity,0.806,1.89,6
slummy,0.806,1.76,6
peptic,0.806,1.59,6
bracer,0.806,2.06,6
theses,0.806,2.19,6
pectin,0.806,1.29,6
cirrus,0.806,2.13,6
sexton,0.806,2.67,6
madder,0.805,2.94,6
divest,0.805,1.99,6
eunuch,0.804,3.11,6
privet,0.804,1.59,6
basely,0.804,1.59,6
cogent,0.804,2.37,6
farrow,0.804,3.25,6
vender,0.803,1.59,6
felted,0.803,1.29,6
yelper,0.802,1.29,6
bobbin,0.802,2.19,6
rosier,0.802,2.40,6
klutzy,0.802,2.06,6
powwow,0.801,2.83,6
votive,0.801,2.37,6
direly,0.801,1.29,6
smithy,0.801,3.09,6
cravat,0.85,3.27,6
ranker,0.8,1.76,6
cornet,0.8,2.37,6
svelte,0.8,2.06,6
wieldy,0.8,1.29,6
callow,0.8,2.43,6
oilman,0.799,2.24,6
surrey,0.799,2.70,6
slipup,0.799,2.24,6
addled,0.799,2.37,6
ducted,0.799,1.29,6
bunted,0.799,1.59,6
cycler,0.798,1.59,6
nagger,0.798,1.29,6
forcer,0.798,1.29,6
bather,0.798,1.89,6
bolero,0.797,2.13,6
vassal,0.797,2.88,6
fuckup,0.797,1.29,6
masker,0.797,1.29,6
denier,0.797,1.29,6
paling,0.796,1.29,6
sawyer,0.796,3.81,6
lasher,0.796,1.29,6
maxima,0.796,1.76,6
keener,0.796,2.29,6
kevlar,0.795,1.29,6
rebook,0.795,1.59,6
enamor,0.795,1.29,6
papery,0.795,1.99,6
careen,0.794,1.99,6
winkle,0.793,2.83,6
debark,0.793,1.89,6
costar,0.793,2.43,6
mallow,0.793,1.29,6
chakra,0.793,2.57,6
minder,0.793,1.59,6
gilder,0.792,2.06,6
yeoman,0.792,2.29,6
poppet,0.792,2.54,6
lineal,0.792,1.29,6
bagful,0.791,2.06,6
madcap,0.791,2.52,6
schema,0.791,1.29,6
brogue,0.791,2.24,6
deuced,0.791,1.59,6
hombre,0.79,3.22,6
blobby,0.79,2.06,6
bowleg,0.789,1.29,6
defrag,0.788,1.29,6
astral,0.788,2.99,6
salvia,0.787,1.29,6
phylum,0.787,2.19,6
husker,0.787,1.29,6
hazmat,0.787,2.91,6
spoilt,0.787,2.72,6
brushy,0.787,1.29,6
paella,0.787,2.46,6
supine,0.787,1.99,6
codger,0.787,2.33,6
imager,0.786,1.99,6
mythos,0.786,1.59,6
woodsy,0.786,2.43,6
abased,0.786,1.29,6
copout,0.786,1.59,6
grouts,0.786,1.29,6
priory,0.786,1.59,6
codify,0.786,1.59,6
lucent,0.786,2.06,6
fetter,0.786,1.59,6
tousle,0.785,1.29,6
flyway,0.785,1.29,6
cordon,0.785,2.99,6
eaglet,0.785,1.29,6
cohere,0.785,1.29,6
dulcet,0.785,2.19,6
ragtop,0.784,1.29,6
fowler,0.784,3.59,6
dearth,0.783,2.06,6
claret,0.783,2.49,6
dapple,0.783,1.29,6
barfly,0.783,2.13,6
ruffed,0.783,1.29,6
benzyl,0.783,1.29,6
phoebe,0.782,4.62,6
sashay,0.782,2.33,6
canape,0.782,1.76,6
afield,0.781,2.13,6
gulper,0.781,1.29,6
cripes,0.781,2.65,6
rosily,0.781,1.29,6
carafe,0.78,2.06,6
sunder,0.78,1.76,6
hoagie,0.78,2.94,6
slippy,0.78,2.13,6
doodad,0.78,2.24,6
batboy,0.78,2.13,6
quasar,0.78,2.49,6
papist,0.779,2.06,6
coccyx,0.778,2.19,6
labial,0.778,1.59,6
stymie,0.778,2.24,6
flinty,0.778,2.24,6
mignon,0.778,2.87,6
gimped,0.778,1.59,6
gasbag,0.777,1.89,6
fiddly,0.777,1.99,6
titter,0.777,1.59,6
helter,0.777,1.29,6
tallow,0.777,2.06,6
larval,0.776,2.19,6
driest,0.775,2.06,6
rasher,0.775,1.59,6
nonuse,0.775,1.29,6
quaver,0.775,1.29,6
flexor,0.775,2.06,6
ripsaw,0.774,1.29,6
heehaw,0.774,1.59,6
sensei,0.774,1.29,6
peyote,0.774,2.89,6
coring,0.774,1.29,6
atopic,0.773,1.29,6
catsup,0.773,1.89,6
billet,0.772,2.54,6
dioxin,0.772,2.06,6
plexus,0.772,2.54,6
spaded,0.772,1.29,6
shandy,0.772,1.76,6
pouter,0.771,1.76,6
plower,0.771,1.29,6
drifty,0.771,1.29,6
decamp,0.77,1.59,6
miscue,0.77,1.99,6
oilcan,0.77,2.13,6
vertex,0.769,1.76,6
ambler,0.769,2.13,6
pomade,0.769,2.13,6
humvee,0.769,1.29,6
dictum,0.769,1.59,6
caplet,0.768,1.76,6
ketone,0.768,1.76,6
tamale,0.768,2.40,6
garret,0.768,3.32,6
palmer,0.85,4.14,6
gratin,0.767,2.54,6
cosine,0.767,2.13,6
unmold,0.767,1.29,6
ledged,0.767,1.29,6
raptly,0.766,1.29,6
turgid,0.766,2.24,6
planer,0.766,2.06,6
whitey,0.766,3.89,6
impute,0.766,1.59,6
tagger,0.766,2.13,6
sepsis,0.765,2.61,6
redder,0.765,2.43,6
biller,0.764,1.29,6
gating,0.764,1.29,6
unlash,0.764,1.29,6
crawly,0.764,2.13,6
madden,0.764,2.76,6
hereto,0.764,2.13,6
damply,0.764,1.29,6
bugled,0.763,1.29,6
dotage,0.763,2.06,6
warder,0.763,2.19,6
stager,0.763,1.29,6
savoir,0.763,1.29,6
graved,0.762,1.59,6
fouler,0.762,2.06,6
venial,0.762,1.29,6
leaser,0.761,1.29,6
jangly,0.761,1.59,6
aplomb,0.761,2.24,6
imbibe,0.761,2.24,6
oriole,0.761,2.06,6
rouser,0.76,1.59,6
jerker,0.76,1.59,6
sacker,0.76,2.43,6
schlep,0.759,2.70,6
learnt,0.9,3.50,6
hogtie,0.759,1.89,6
prelaw,0.759,2.06,6
leanly,0.758,1.29,6
starer,0.758,1.59,6
fandom,0.758,1.76,6
mottle,0.758,1.29,6
purser,0.758,2.96,6
sacrum,0.758,1.76,6
slalom,0.758,1.89,6
bugler,0.758,3.06,6
kitsch,0.758,2.57,6
fuddle,0.757,1.89,6
hipped,0.757,2.13,6
unsown,0.757,1.59,6
acetyl,0.757,1.76,6
thymus,0.757,1.89,6
simian,0.85,2.72,6
lidded,0.757,1.59,6
doddle,0.756,1.59,6
wright,0.756,3.60,6
whippy,0.755,1.76,6
snuffy,0.755,2.81,6
thusly,0.755,2.24,6
carpel,0.755,1.76,6
repast,0.754,2.24,6
pinked,0.753,1.76,6
palely,0.753,1.89,6
crocus,0.753,1.89,6
intone,0.753,1.59,6
gaucho,0.85,2.75,6
linker,0.752,1.76,6
fletch,0.752,3.01,6
endive,0.752,2.19,6
reroof,0.751,1.29,6
gusset,0.751,1.89,6
wiccan,0.751,1.29,6
phenyl,0.75,1.59,6
phenol,0.75,2.06,6
dumdum,0.75,1.59,6
spryly,0.749,1.29,6
bluesy,0.749,1.59,6
etcher,0.749,1.76,6
burgle,0.748,2.24,6
encage,0.748,1.29,6
upping,0.748,2.46,6
byword,0.748,1.76,6
triton,0.748,2.93,6
grille,0.748,2.57,6
argent,0.748,2.06,6
heaver,0.747,1.59,6
adjure,0.747,1.59,6
faerie,0.747,1.29,6
glibly,0.747,1.89,6
acacia,0.747,2.24,6
funder,0.747,1.29,6
enmity,0.747,2.52,6
dement,0.746,1.59,6
ragman,0.745,1.76,6
gasman,0.745,2.13,6
jalopy,0.745,2.86,6
dimply,0.745,1.59,6
pertly,0.745,1.29,6
popgun,0.744,2.37,6
dickey,0.744,2.68,6
bantam,0.744,1.99,6
missus,0.85,3.58,6
solute,0.744,1.76,6
citied,0.744,1.29,6
goring,0.743,2.86,6
jeerer,0.743,1.29,6
gnawer,0.743,1.29,6
gabber,0.743,1.59,6
echoer,0.743,1.29,6
fining,0.742,2.24,6
finned,0.742,1.29,6
dormer,0.742,1.99,6
cogged,0.741,1.29,6
pointe,0.741,2.57,6
purvey,0.741,1.29,6
burley,0.741,3.04,6
douser,0.74,1.59,6
eggcup,0.74,1.59,6
busman,0.74,1.89,6
reroll,0.74,1.29,6
pretax,0.74,1.89,6
hailer,0.739,1.29,6
iodide,0.739,2.29,6
lecher,0.739,2.06,6
jotter,0.739,1.29,6
logjam,0.739,1.99,6
toiler,0.739,1.59,6
torpid,0.739,1.59,6
chroma,0.739,1.89,6
limbic,0.739,2.29,6
larder,0.738,2.24,6
cheapo,0.738,2.19,6
legate,0.738,2.46,6
vellum,0.737,1.76,6
neaten,0.737,1.59,6
demark,0.737,1.29,6
beardy,0.737,1.59,6
coiler,0.737,1.29,6
weblog,0.737,1.29,6
esprit,0.737,2.46,6
nester,0.736,2.24,6
fogger,0.736,1.59,6
goiter,0.736,2.33,6
statin,0.736,1.29,6
teethe,0.735,1.59,6
ethane,0.735,1.29,6
deejay,0.734,2.79,6
prelim,0.734,2.78,6
snouty,0.733,1.29,6
trivet,0.733,1.99,6
unreel,0.733,1.59,6
hinter,0.733,1.29,6
yoking,0.733,1.29,6
radian,0.733,1.29,6
signee,0.733,1.29,6
satiny,0.733,1.76,6
boxful,0.733,1.99,6
graven,0.732,2.13,6
lessor,0.732,1.59,6
gingko,0.732,2.40,6
limpid,0.732,1.99,6
sheikh,0.731,2.78,6
succor,0.731,2.33,6
skidoo,0.731,1.99,6
canner,0.731,1.99,6
reamer,0.73,1.59,6
kwanza,0.729,1.99,6
muesli,0.729,1.89,6
simper,0.729,1.89,6
burred,0.729,1.29,6
tenpin,0.729,1.29,6
vilely,0.729,1.89,6
ermine,0.729,2.84,6
tooter,0.728,1.76,6
molder,0.728,1.59,6
pitter,0.727,1.99,6
iambic,0.727,2.33,6
clucky,0.727,2.52,6
bunchy,0.727,1.59,6
panfry,0.726,1.59,6
isomer,0.726,1.29,6
cuttle,0.726,1.59,6
foxily,0.725,1.29,6
dactyl,0.725,1.59,6
dabber,0.725,1.29,6
coiner,0.725,1.29,6
arrear,0.725,1.29,6
judger,0.725,1.29,6
menses,0.725,1.76,6
uvular,0.725,1.29,6
accede,0.724,2.19,6
resole,0.724,1.59,6
akimbo,0.724,1.99,6
potash,0.724,2.13,6
offish,0.724,1.59,6
premed,0.724,2.87,6
bowery,0.723,2.94,6
botchy,0.723,1.29,6
graver,0.723,2.24,6
settee,0.723,2.29,6
madras,0.723,2.40,6
reflow,0.722,1.29,6
laxity,0.722,2.06,6
mohair,0.721,2.40,6
gimlet,0.721,2.24,6
discus,0.721,2.40,6
inmost,0.721,2.06,6
gouger,0.721,1.76,6
hoofer,0.72,2.40,6
smeary,0.72,1.29,6
alumna,0.719,1.59,6
harmer,0.719,1.89,6
renege,0.718,2.37,6
folate,0.718,1.99,6
adagio,0.718,2.40,6
daemon,0.718,2.43,6
canton,0.718,2.68,6
pinker,0.717,1.76,6
tossup,0.717,2.06,6
junket,0.717,2.93,6
enrapt,0.717,1.29,6
glover,0.717,3.19,6
poring,0.716,2.29,6
rakish,0.715,1.89,6
coifed,0.715,1.76,6
animus,0.715,2.06,6
globed,0.715,1.29,6
propyl,0.715,1.29,6
vernal,0.715,1.59,6
cusped,0.714,1.29,6
bolter,0.713,1.29,6
shiraz,0.713,2.13,6
seraph,0.713,2.24,6
gnomic,0.713,1.29,6
pupate,0.712,1.89,6
turbid,0.712,1.76,6
acetic,0.712,1.59,6
nannie,0.711,1.59,6
mutism,0.711,1.99,6
kismet,0.71,2.67,6
diadem,0.71,1.76,6
damask,0.71,2.13,6
crania,0.71,1.29,6
potage,0.71,1.99,6
chancy,0.709,2.33,6
chintz,0.708,2.37,6
patina,0.708,2.13,6
filial,0.707,2.49,6
kraken,0.707,2.86,6
gorger,0.707,1.59,6
defang,0.707,1.29,6
sputum,0.707,2.43,6
snaggy,0.706,1.76,6
awhirl,0.706,1.59,6
cancan,0.706,2.46,6
abloom,0.705,1.89,6
bobber,0.705,1.29,6
unhide,0.705,1.29,6
valuer,0.705,1.29,6
shelly,0.705,3.91,6
banzai,0.705,3.19,6
vestry,0.705,2.29,6
agedly,0.704,1.29,6
whiles,0.704,1.99,6
commie,0.704,3.22,6
jetsam,0.704,2.29,6
mouser,0.704,2.13,6
stodge,0.703,1.29,6
unstop,0.703,1.59,6
tugger,0.703,2.19,6
milieu,0.703,2.37,6
shtick,0.703,2.78,6
chucky,0.702,3.45,6
fusser,0.702,1.29,6
distil,0.702,1.29,6
scatty,0.702,1.29,6
cowpox,0.701,2.13,6
maraca,0.701,1.89,6
maraud,0.701,1.59,6
budgie,0.701,1.76,6
plumpy,0.701,1.29,6
wattle,0.7,2.97,6
yammer,0.7,2.13,6
stogie,0.7,2.57,6
foible,0.7,1.76,6
fawner,0.7,1.29,6
lyrist,0.699,1.29,6
swingy,0.699,1.59,6
coquet,0.699,1.29,6
salter,0.698,2.13,6
surety,0.698,2.19,6
trimly,0.697,1.29,6
galosh,0.697,1.76,6
crumby,0.697,1.89,6
chromo,0.697,1.29,6
deseed,0.697,1.29,6
recuse,0.697,2.49,6
tilter,0.697,1.76,6
vulvar,0.696,1.29,6
opioid,0.696,1.29,6
oafish,0.696,1.76,6
lapful,0.696,1.29,6
wincer,0.696,1.29,6
confit,0.696,1.76,6
astern,0.696,3.04,6
belter,0.696,1.76,6
singly,0.696,2.29,6
moppet,0.695,1.99,6
flagon,0.695,2.52,6
browed,0.694,1.29,6
fascia,0.694,2.06,6
ragbag,0.693,1.29,6
unshed,0.693,1.29,6
lector,0.693,1.89,6
unshod,0.693,1.76,6
palled,0.693,1.59,6
gabble,0.693,2.13,6
dourly,0.693,1.29,6
chimer,0.693,1.29,6
prober,0.692,1.59,6
lyceum,0.692,2.06,6
sluice,0.692,2.46,6
rhesus,0.691,2.29,6
gammon,0.691,1.59,6
tittle,0.691,2.13,6
bloomy,0.69,1.29,6
ductal,0.69,1.29,6
fatted,0.69,2.43,6
vinery,0.689,1.29,6
subnet,0.688,2.24,6
ginkgo,0.688,2.29,6
liaise,0.688,2.29,6
knower,0.688,1.59,6
redcap,0.686,2.06,6
revote,0.686,1.76,6
ouster,0.686,1.89,6
slewed,0.686,1.29,6
rankle,0.686,1.29,6
ampere,0.685,1.29,6
rescan,0.685,1.76,6
masala,0.685,1.29,6
musher,0.685,2.37,6
bursar,0.685,2.24,6
cutler,0.684,3.45,6
adroit,0.684,2.13,6
pitman,0.683,1.99,6
relook,0.683,1.29,6
fracas,0.683,2.33,6
eluder,0.682,1.29,6
anonym,0.682,1.29,6
planar,0.682,1.29,6
relist,0.682,1.29,6
doodah,0.682,1.59,6
venous,0.681,2.52,6
comber,0.681,1.29,6
hisser,0.68,1.59,6
extant,0.68,2.13,6
sortie,0.68,1.99,6
skycap,0.679,2.19,6
medina,0.679,3.12,6
darkie,0.679,2.19,6
expiry,0.679,1.99,6
atoner,0.679,1.29,6
swoony,0.679,1.59,6
welter,0.677,1.59,6
kibosh,0.677,2.49,6
gagger,0.677,1.59,6
zircon,0.677,2.13,6
cupola,0.676,1.29,6
tubful,0.676,1.76,6
balboa,0.675,3.65,6
pawpaw,0.675,1.59,6
heeler,0.674,1.59,6
unthaw,0.673,1.29,6
cloggy,0.673,1.59,6
betted,0.673,1.59,6
hominy,0.673,2.70,6
niggle,0.673,1.59,6
tetras,0.672,1.76,6
stolid,0.671,1.76,6
canted,0.67,1.29,6
wormer,0.669,2.43,6
limper,0.668,1.29,6
repass,0.668,1.29,6
becalm,0.668,1.29,6
isopod,0.667,1.29,6
dozily,0.666,1.29,6
rammer,0.666,2.06,6
rappel,0.666,2.13,6
enjoin,0.666,2.24,6
cudgel,0.665,1.59,6
lysine,0.665,1.99,6
sorrel,0.665,2.63,6
bunter,0.665,1.76,6
reship,0.665,1.76,6
slangy,0.665,1.29,6
dehorn,0.665,1.29,6
isobar,0.665,1.29,6
steppe,0.665,2.57,6
tarsal,0.664,1.29,6
addend,0.664,1.29,6
towage,0.664,1.29,6
feller,0.664,3.23,6
oolong,0.664,2.19,6
sparer,0.663,1.29,6
labium,0.663,1.29,6
inured,0.663,1.89,6
pickax,0.662,2.37,6
byroad,0.661,1.29,6
tensor,0.661,1.99,6
rotgut,0.661,2.46,6
creche,0.661,1.29,6
cygnet,0.661,1.29,6
catgut,0.66,2.43,6
deafly,0.659,1.29,6
stripy,0.659,2.19,6
lummox,0.659,2.46,6
colada,0.659,1.29,6
gadfly,0.659,1.89,6
applet,0.659,1.29,6
limpet,0.659,2.96,6
modish,0.658,1.29,6
flayer,0.658,1.29,6
jarful,0.658,1.29,6
sylvan,0.658,2.06,6
darter,0.658,2.06,6
penman,0.658,1.29,6
dropsy,0.658,1.59,6
miasma,0.658,1.59,6
tannin,0.657,1.29,6
clotty,0.657,1.29,6
spurge,0.657,1.76,6
septet,0.656,1.59,6
ossify,0.656,1.29,6
crimpy,0.656,1.29,6
reflag,0.656,1.29,6
causer,0.655,1.99,6
karmic,0.655,2.70,6
aisled,0.655,1.29,6
gamete,0.655,1.76,6
bedsit,0.655,1.59,6
dongle,0.655,1.29,6
ursine,0.654,1.29,6
birder,0.654,1.29,6
wimple,0.654,2.24,6
growly,0.653,1.59,6
chafer,0.653,1.59,6
gaiter,0.653,1.29,6
clubby,0.653,2.06,6
gibber,0.653,1.76,6
busker,0.652,1.29,6
keened,0.652,1.29,6
armlet,0.651,1.29,6
sapper,0.651,1.76,6
boreal,0.651,1.29,6
legman,0.651,1.76,6
gasser,0.651,2.19,6
shrift,0.65,1.99,6
panter,0.65,1.29,6
resift,0.65,1.29,6
bowser,0.649,2.87,6
apiary,0.649,1.76,6
conchs,0.648,1.29,6
dogleg,0.648,2.13,6
fervid,0.648,1.29,6
mastic,0.648,1.59,6
poseur,0.648,2.06,6
baddie,0.648,1.59,6
sacral,0.648,1.89,6
oniony,0.648,1.29,6
amebic,0.647,1.59,6
kowtow,0.647,2.49,6
toecap,0.647,1.29,6
finial,0.647,1.29,6
dharma,0.647,2.76,6
stevia,0.647,1.29,6
gorgon,0.646,2.06,6
fringy,0.646,1.29,6
anorak,0.646,1.29,6
uptick,0.645,1.76,6
dinger,0.645,2.06,6
tootle,0.645,1.29,6
hander,0.645,1.29,6
conker,0.644,1.29,6
setoff,0.644,1.29,6
unbury,0.643,1.59,6
dowser,0.643,2.06,6
consol,0.643,1.29,6
afflux,0.643,1.29,6
tabula,0.642,1.99,6
carhop,0.641,1.76,6
distal,0.641,2.81,6
vagary,0.641,1.76,6
copter,0.641,2.63,6
detune,0.64,1.76,6
habeas,0.64,2.88,6
tureen,0.64,2.13,6
cuboid,0.64,1.29,6
getter,0.64,1.76,6
friary,0.64,1.29,6
vivify,0.639,1.29,6
lithic,0.639,1.59,6
mayhap,0.638,1.89,6
enmesh,0.638,1.59,6
costal,0.638,2.24,6
rancho,0.638,2.89,6
hasher,0.637,1.29,6
sleety,0.637,1.59,6
eponym,0.636,1.29,6
leachy,0.636,1.29,6
titian,0.636,2.68,6
unyoke,0.636,1.29,6
gantry,0.635,2.49,6
gateau,0.635,1.29,6
kabuki,0.635,2.57,6
praxis,0.635,2.37,6
drover,0.634,2.06,6
lauder,0.634,2.40,6
punker,0.634,1.29,6
riffle,0.634,2.13,6
pineal,0.633,2.57,6
linage,0.633,1.29,6
oeuvre,0.632,2.54,6
toyboy,0.632,1.29,6
apogee,0.632,1.99,6
piquet,0.632,2.24,6
coater,0.632,1.29,6
bawdry,0.632,1.29,6
shrive,0.631,1.29,6
strafe,0.631,2.06,6
sateen,0.63,1.59,6
testis,0.63,1.29,6
wilful,0.63,2.40,6
ramify,0.629,1.29,6
arable,0.629,1.59,6
bonder,0.629,1.76,6
jerkin,0.629,2.59,6
rebase,0.629,1.29,6
rattan,0.629,1.99,6
oblate,0.628,1.76,6
zither,0.628,2.19,6
affray,0.628,1.29,6
belled,0.626,1.59,6
fizzer,0.626,1.29,6
oxidic,0.626,1.29,6
heeder,0.626,1.29,6
evilly,0.626,1.76,6
coolie,0.626,2.68,6
onrush,0.626,1.29,6
whiffy,0.626,1.99,6
babbly,0.625,1.29,6
scrota,0.625,1.29,6
fealty,0.625,2.24,6
lobber,0.625,1.29,6
cumber,0.624,1.29,6
canard,0.624,2.13,6
coving,0.623,1.29,6
biform,0.623,1.29,6
popish,0.623,1.29,6
smegma,0.622,1.89,6
denude,0.622,1.29,6
morass,0.621,2.06,6
talbot,0.621,3.51,6
gibbet,0.621,1.76,6
extern,0.621,1.29,6
pippin,0.62,3.13,6
ashcan,0.619,2.19,6
tipple,0.619,2.19,6
atrial,0.618,2.19,6
dauber,0.618,1.29,6
bulgur,0.617,2.06,6
barrio,0.617,2.81,6
preamp,0.617,1.29,6
carney,0.616,2.79,6
zester,0.616,1.29,6
biotin,0.616,1.29,6
bijoux,0.616,1.76,6
copula,0.616,1.59,6
greave,0.616,1.29,6
mullah,0.614,1.76,6
duffer,0.614,2.81,6
barony,0.614,1.76,6
heaper,0.613,1.29,6
joggle,0.613,1.59,6
caftan,0.613,2.06,6
lisper,0.612,1.29,6
lambda,0.612,2.24,6
atonic,0.612,1.59,6
katana,0.611,1.99,6
culler,0.611,1.29,6
adieux,0.61,1.29,6
lopper,0.61,1.29,6
gasper,0.61,1.29,6
fecund,0.609,1.76,6
culver,0.609,2.82,6
dankly,0.609,1.29,6
ribald,0.609,2.24,6
rewove,0.608,1.29,6
sourer,0.608,1.59,6
enlace,0.608,1.29,6
caliph,0.608,2.24,6
stably,0.608,1.59,6
vetoer,0.608,1.29,6
pidgin,0.608,1.89,6
factum,0.606,1.29,6
minter,0.606,1.29,6
cyanic,0.606,1.89,6
retour,0.605,1.29,6
octant,0.605,1.89,6
hadron,0.605,1.29,6
broche,0.605,1.59,6
rehear,0.605,1.29,6
knifer,0.604,1.59,6
diatom,0.604,1.29,6
docent,0.604,2.19,6
salaam,0.604,2.75,6
errata,0.603,1.29,6
infill,0.603,1.29,6
cosset,0.602,1.29,6
foully,0.601,2.24,6
capper,0.601,2.37,6
plinth,0.6,1.29,6
faller,0.6,1.76,6
incubi,0.599,1.76,6
lessee,0.598,1.99,6
confab,0.598,2.24,6
lariat,0.597,2.13,6
barret,0.597,2.57,6
storey,0.597,2.43,6
pinion,0.596,2.24,6
clawer,0.595,1.29,6
ureter,0.595,2.29,6
shrove,0.595,1.29,6
ireful,0.594,1.29,6
bedeck,0.594,1.29,6
gerund,0.593,1.29,6
avowal,0.593,1.29,6
usurer,0.593,1.99,6
bronzy,0.592,1.59,6
bethel,0.592,2.24,6
archly,0.591,1.29,6
hurter,0.591,1.29,6
fearer,0.591,1.29,6
sheave,0.591,1.29,6
patten,0.591,2.13,6
teamer,0.59,1.29,6
legato,0.59,2.33,6
shekel,0.59,2.19,6
rococo,0.59,1.89,6
piffle,0.59,2.46,6
panzer,0.589,2.91,6
phasic,0.589,1.29,6
aikido,0.589,1.99,6
bulker,0.588,1.29,6
lubber,0.586,2.06,6
lintel,0.586,1.29,6
jojoba,0.586,2.13,6
parser,0.586,1.59,6
leaved,0.585,1.59,6
natter,0.585,1.76,6
dobbed,0.585,1.29,6
burled,0.585,1.89,6
parsec,0.585,1.76,6
cabman,0.585,2.24,6
enwrap,0.585,1.29,6
manful,0.584,1.59,6
marbly,0.584,1.29,6
redtop,0.584,1.29,6
ratter,0.584,1.29,6
pooler,0.583,1.89,6
tiepin,0.583,1.76,6
ducker,0.582,1.59,6
drably,0.582,1.59,6
rankly,0.582,1.59,6
quarto,0.581,1.59,6
bewail,0.581,1.29,6
lingua,0.58,1.89,6
borsch,0.58,1.99,6
beadle,0.58,1.59,6
crower,0.58,3.04,6
uncase,0.58,1.59,6
purine,0.58,1.29,6
tenner,0.579,2.49,6
larker,0.579,1.76,6
formic,0.579,2.06,6
burble,0.578,1.76,6
shinny,0.578,1.89,6
lipoid,0.578,1.29,6
torpor,0.578,1.89,6
incase,0.576,2.29,6
lapper,0.576,1.29,6
jolter,0.575,1.29,6
hoodoo,0.575,2.57,6
tricot,0.575,1.29,6
dingus,0.575,2.52,6
cadent,0.574,1.29,6
skiver,0.574,1.29,6
dotter,0.574,1.59,6
setout,0.574,1.29,6
gokart,0.573,1.29,6
pepsin,0.573,1.76,6
cagily,0.573,1.29,6
bertha,0.573,3.49,6
triply,0.572,1.59,6
betide,0.572,2.29,6
gourde,0.572,1.29,6
mercer,0.572,3.36,6
capote,0.571,2.93,6
cowpat,0.571,1.59,6
circum,0.571,1.59,6
smirch,0.571,1.29,6
ribose,0.57,1.29,6
silage,0.57,1.29,6
queuer,0.569,1.29,6
specie,0.569,1.99,6
roomer,0.569,1.59,6
bowwow,0.568,1.89,6
secant,0.568,1.29,6
falsie,0.568,1.59,6
pullet,0.567,1.59,6
sharia,0.567,1.59,6
dibble,0.567,1.99,6
euchre,0.565,1.29,6
ferric,0.565,1.29,6
impugn,0.565,2.29,6
townee,0.564,1.29,6
blotto,0.563,2.33,6
ragout,0.563,1.99,6
xylene,0.563,1.29,6
umlaut,0.563,2.13,6
tannic,0.562,1.89,6
darner,0.562,1.29,6
seizer,0.561,1.59,6
pleura,0.561,2.06,6
